date,site_id,line,direction,point,top_layer,code_1,code_2,code_3,soil_surface
8/26/2020,OGBA-01,1,0,1,POMO,LITTER,,,S
8/26/2020,OGBA-01,1,0,2,PUNU,SARU,,,S
8/26/2020,OGBA-01,1,0,3,HOJU,DISP,,,S
8/26/2020,OGBA-01,1,0,4,PUNU,DISP,,,S
8/26/2020,OGBA-01,1,0,5,HOJU,DISP,,,S
8/26/2020,OGBA-01,1,0,6,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,7,DISP,,,,S
8/26/2020,OGBA-01,1,0,8,NONE,LITTER,,,S
8/26/2020,OGBA-01,1,0,9,DISP,,,,S
8/26/2020,OGBA-01,1,0,10,NONE,,,,S
8/26/2020,OGBA-01,1,0,11,NONE,LITTER,,,S
8/26/2020,OGBA-01,1,0,12,DISP,,,,S
8/26/2020,OGBA-01,1,0,13,NONE,LITTER,,,S
8/26/2020,OGBA-01,1,0,14,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,15,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,16,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,17,NONE,LITTER,,,S
8/26/2020,OGBA-01,1,0,18,NONE,,,,S
8/26/2020,OGBA-01,1,0,19,DISP,,,,S
8/26/2020,OGBA-01,1,0,20,NONE,,,,S
8/26/2020,OGBA-01,1,0,21,NONE,,,,S
8/26/2020,OGBA-01,1,0,22,NONE,,,,S
8/26/2020,OGBA-01,1,0,23,SARU,,,,S
8/26/2020,OGBA-01,1,0,24,NONE,,,,S
8/26/2020,OGBA-01,1,0,25,SARU,,,,S
8/26/2020,OGBA-01,1,0,26,NONE,,,,S
8/26/2020,OGBA-01,1,0,27,DISP,,,,S
8/26/2020,OGBA-01,1,0,28,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,29,DISP,,,,S
8/26/2020,OGBA-01,1,0,30,DISP,,,,S
8/26/2020,OGBA-01,1,0,31,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,31,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,33,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,34,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,35,DISP,LITTER,,,S
8/26/2020,OGBA-01,1,0,36,PUNU,,,,S
8/26/2020,OGBA-01,1,0,37,NONE,,,,S
8/26/2020,OGBA-01,1,0,38,NONE,,,,S
8/26/2020,OGBA-01,1,0,39,SARU,,,,S
8/26/2020,OGBA-01,1,0,40,SARU,,,,S
8/26/2020,OGBA-01,1,0,41,NONE,,,,S
8/26/2020,OGBA-01,1,0,42,SARU,,,,S
8/26/2020,OGBA-01,1,0,43,SARU,,,,S
8/26/2020,OGBA-01,1,0,44,NONE,,,,S
8/26/2020,OGBA-01,1,0,45,NONE,,,,S
8/26/2020,OGBA-01,1,0,46,SARU,,,,S
8/26/2020,OGBA-01,1,0,47,SARU,,,,S
8/26/2020,OGBA-01,1,0,48,SARU,,,,S
8/26/2020,OGBA-01,1,0,49,NONE,,,,S
8/26/2020,OGBA-01,1,0,50,NONE,,,,S
8/26/2020,OGBA-01,2,120,1,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,2,120,2,PHRAG,DISP,LITTER,,S
8/26/2020,OGBA-01,2,120,3,DISP,LITTER,,,S
8/26/2020,OGBA-01,2,120,4,DISP,LITTER,,,S
8/26/2020,OGBA-01,2,120,5,DISP,LITTER,,,S
8/26/2020,OGBA-01,2,120,6,NONE,LITTER,,,S
8/26/2020,OGBA-01,2,120,7,PHRAG,,,,S
8/26/2020,OGBA-01,2,120,8,NONE,LITTER,,,S
8/26/2020,OGBA-01,2,120,9,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,10,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,11,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,12,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,2,120,13,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,14,HOJU,PHRAG,LITTER,,S
8/26/2020,OGBA-01,2,120,15,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,16,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,17,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,2,120,18,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,19,POMO,LITTER,,,S
8/26/2020,OGBA-01,2,120,20,PHRAG,POMO,LITTER,,S
8/26/2020,OGBA-01,2,120,21,NONE,LITTER,,,S
8/26/2020,OGBA-01,2,120,22,HOJU,LITTER,,,S
8/26/2020,OGBA-01,2,120,23,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,24,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,25,HOJU,POMO,LITTER,,S
8/26/2020,OGBA-01,2,120,26,HOJU,LITTER,,,S
8/26/2020,OGBA-01,2,120,27,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,28,HOJU,PHRAG,LITTER,,S
8/26/2020,OGBA-01,2,120,29,NONE,LITTER,,,S
8/26/2020,OGBA-01,2,120,30,HOJU,LITTER,,,S
8/26/2020,OGBA-01,2,120,31,PHRAG,POMO,LITTER,,S
8/26/2020,OGBA-01,2,120,32,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,2,120,33,HOJU,LITTER,,,S
8/26/2020,OGBA-01,2,120,34,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,35,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,36,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,37,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,38,PHRAG,HOJU,,,S
8/26/2020,OGBA-01,2,120,39,HOJU,,,,S
8/26/2020,OGBA-01,2,120,40,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,2,120,41,PHRAG,POMO,LITTER,,S
8/26/2020,OGBA-01,2,120,42,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,2,120,43,NONE,LITTER,,,S
8/26/2020,OGBA-01,2,120,44,HOJU,LITTER,,,S
8/26/2020,OGBA-01,2,120,45,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,2,120,46,HOJU,LITTER,,,S
8/26/2020,OGBA-01,2,120,47,POMO,LITTER,,,S
8/26/2020,OGBA-01,2,120,48,POMO,LITTER,,,S
8/26/2020,OGBA-01,2,120,49,PHRAG,POMO,LITTER,,S
8/26/2020,OGBA-01,2,120,50,NONE,LITTER,,,S
8/26/2020,OGBA-01,3,240,1,PHRAG,POMO,LITTER,,S
8/26/2020,OGBA-01,3,240,2,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,3,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,4,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,5,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,6,POMO,LITTER,,,S
8/26/2020,OGBA-01,3,240,7,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,8,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,9,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,10,NONE,LITTER,,,S
8/26/2020,OGBA-01,3,240,11,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,12,NONE,LITTER,,,S
8/26/2020,OGBA-01,3,240,13,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,14,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,15,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,16,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,17,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,18,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,19,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,20,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,21,PHRAG,POMO,LITTER,,S
8/26/2020,OGBA-01,3,240,22,POMO,LITTER,,,S
8/26/2020,OGBA-01,3,240,23,POMO,LITTER,,,S
8/26/2020,OGBA-01,3,240,24,PUNU,LITTER,,,S
8/26/2020,OGBA-01,3,240,25,ATRIPLEX,PHRAG,PUNU,LITTER,S
8/26/2020,OGBA-01,3,240,26,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,27,PHRAG,ATRIPLEX,LITTER,,S
8/26/2020,OGBA-01,3,240,28,PHRAG,PUNU,LITTER,,S
8/26/2020,OGBA-01,3,240,29,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,30,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,31,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,32,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,33,PHRAG,LELA,LITTER,,S
8/26/2020,OGBA-01,3,240,34,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,35,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,36,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,37,HOJU,PHTAG,LITTER,,S
8/26/2020,OGBA-01,3,240,38,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,39,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,40,PHRAG,LITTER,,,S
8/26/2020,OGBA-01,3,240,41,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,42,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,43,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,44,PHRAG,HOJU,LITTER,,S
8/26/2020,OGBA-01,3,240,45,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,46,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,47,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,48,HOJU,LITTER,,,S
8/26/2020,OGBA-01,3,240,49,HOJU,PHRAG,LITTER,,S
8/26/2020,OGBA-01,3,240,50,HOJU,LITTER,,,S
9/30/2020,HACR-01,1,0,1,PONO,LITTER,,,S
9/30/2020,HACR-01,1,0,2,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,3,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,4,DISP,DISP,LITTER,,S
9/30/2020,HACR-01,1,0,5,PHRAG,DISP,LITTER,,S
9/30/2020,HACR-01,1,0,6,PHRAG,LITTER,,,S
9/30/2020,HACR-01,1,0,7,PONO,LITTER,,,S
9/30/2020,HACR-01,1,0,8,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,9,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,10,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,11,POMO,LITTER,,,S
9/30/2020,HACR-01,1,0,12,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,13,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,14,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,15,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,16,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,17,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,18,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,19,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,20,DISP,PHRAG,LITTER,,S
9/30/2020,HACR-01,1,0,21,DISP,PHRAG,LITTER,,S
9/30/2020,HACR-01,1,0,22,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,23,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,24,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,25,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,26,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,27,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,28,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,29,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,30,DISP,POMO,,,S
9/30/2020,HACR-01,1,0,31,PHRAG,LITTER,,,S
9/30/2020,HACR-01,1,0,32,PHRAG,DISP,LITTER,,S
9/30/2020,HACR-01,1,0,33,PHRAG,POMO,LITTER,,S
9/30/2020,HACR-01,1,0,34,POMO,LITTER,,,S
9/30/2020,HACR-01,1,0,35,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,36,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,37,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,38,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,39,NONE,,,,S
9/30/2020,HACR-01,1,0,40,NONE,,,,S
9/30/2020,HACR-01,1,0,41,NONE,,,,S
9/30/2020,HACR-01,1,0,42,DISP,,,,S
9/30/2020,HACR-01,1,0,43,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,44,NONE,LITTER,,,S
9/30/2020,HACR-01,1,0,45,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,46,DISP,,,,S
9/30/2020,HACR-01,1,0,47,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,48,POMO,,,,S
9/30/2020,HACR-01,1,0,49,DISP,LITTER,,,S
9/30/2020,HACR-01,1,0,50,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,1,NONE,LITTER,,,S
9/30/2020,HACR-01,2,120,2,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,3,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,4,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,5,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,6,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,7,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,8,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,9,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,10,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,11,POMO,DISP,LITTER,,S
9/30/2020,HACR-01,2,120,12,NONE,,,,S
9/30/2020,HACR-01,2,120,13,DISP,POMO,LITTER,,S
9/30/2020,HACR-01,2,120,14,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,15,PHRAG,,,,S
9/30/2020,HACR-01,2,120,16,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,17,POMO,,,,S
9/30/2020,HACR-01,2,120,18,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,19,NONE,LITTER,,,S
9/30/2020,HACR-01,2,120,20,DISP,POMO,LITTER,,S
9/30/2020,HACR-01,2,120,21,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,22,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,23,PHRAG,LITTER,,,S
9/30/2020,HACR-01,2,120,24,PHRAG,POMO,LITTER,,S
9/30/2020,HACR-01,2,120,25,NONE,,,,S
9/30/2020,HACR-01,2,120,26,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,27,PHRAG,LITTER,,,S
9/30/2020,HACR-01,2,120,28,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,29,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,30,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,31,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,32,PHRAG,DISP,LITTER,,S
9/30/2020,HACR-01,2,120,33,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,34,PHRAG,DISP,LITTER,,S
9/30/2020,HACR-01,2,120,35,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,36,POMO,DISP,LITTER,,S
9/30/2020,HACR-01,2,120,37,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,38,DISP,LITTER,,,S
9/30/2020,HACR-01,2,120,39,DISP,PHRAG,LITTER,,S
9/30/2020,HACR-01,2,120,40,PHRAG,LITTER,,,S
9/30/2020,HACR-01,2,120,41,PHRAG,LITTER,,,S
9/30/2020,HACR-01,2,120,42,NONE,LITTER,,,S
9/30/2020,HACR-01,2,120,43,NONE,LITTER,,,S
9/30/2020,HACR-01,2,120,44,NONE,LITTER,,,S
9/30/2020,HACR-01,2,120,45,NONE,LITTER,,,S
9/30/2020,HACR-01,2,120,46,POMO,LITTER,,,S
9/30/2020,HACR-01,2,120,47,PHRAG,LITTER,,,S
9/30/2020,HACR-01,2,120,48,PHRAG,,,,S
9/30/2020,HACR-01,2,120,49,PHRAG,LITTER,,,S
9/30/2020,HACR-01,2,120,50,PHRAG,LITTER,,,S
9/30/2020,HACR-01,3,240,1,POMO,LITTER,,,S
9/30/2020,HACR-01,3,240,2,PONO,,,,S
9/30/2020,HACR-01,3,240,3,DISP,,,,S
9/30/2020,HACR-01,3,240,4,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,5,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,6,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,7,NONE,LITTER,,,S
9/30/2020,HACR-01,3,240,8,DISP,,,,S
9/30/2020,HACR-01,3,240,9,NONE,,,,S
9/30/2020,HACR-01,3,240,10,NONE,,,,S
9/30/2020,HACR-01,3,240,11,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,12,NONE,,,,S
9/30/2020,HACR-01,3,240,13,NONE,LITTER,,,S
9/30/2020,HACR-01,3,240,14,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,15,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,16,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,17,NONE,LITTER,,,S
9/30/2020,HACR-01,3,240,18,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,19,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,20,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,21,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,22,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,23,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,24,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,25,NONE,LITTER,,,S
9/30/2020,HACR-01,3,240,26,DISP,,,,S
9/30/2020,HACR-01,3,240,27,NONE,,,,S
9/30/2020,HACR-01,3,240,28,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,29,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,30,NONE,LITTER,,,S
9/30/2020,HACR-01,3,240,31,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,32,PHRAG,,,,S
9/30/2020,HACR-01,3,240,33,POMO,,,,S
9/30/2020,HACR-01,3,240,34,DISP,LITTER,LITTER,,S
9/30/2020,HACR-01,3,240,35,PHRAG,PHRAG,LITTER,,S
9/30/2020,HACR-01,3,240,36,DISP,DISP,,,S
9/30/2020,HACR-01,3,240,37,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,38,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,39,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,40,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,41,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,42,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,43,POMO,DISP,LITTER,,S
9/30/2020,HACR-01,3,240,44,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,45,DISP,POMO,LITTER,,S
9/30/2020,HACR-01,3,240,46,DISP,POMO,LITTER,,S
9/30/2020,HACR-01,3,240,47,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,48,DISP,LITTER,,,S
9/30/2020,HACR-01,3,240,49,POMO,LITTER,,,S
9/30/2020,HACR-01,3,240,50,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,1,NONE,,,,S
7/21/2020,BR-01,1,0,2,DISP,ATRIPLEX,SARU,,S
7/21/2020,BR-01,1,0,3,ATRIPLEX,,,,S
7/21/2020,BR-01,1,0,4,SARU,,,,S
7/21/2020,BR-01,1,0,5,DISP,,,,S
7/21/2020,BR-01,1,0,6,DISP,SARU,,,S
7/21/2020,BR-01,1,0,7,DISP,SARU,,,S
7/21/2020,BR-01,1,0,8,ATRIPLEX,,,,S
7/21/2020,BR-01,1,0,9,SARU,LITTER,,,S
7/21/2020,BR-01,1,0,10,DISP,,,,S
7/21/2020,BR-01,1,0,11,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,1,0,12,SARU,,,,S
7/21/2020,BR-01,1,0,13,DISP,SARU,LITTER,,S
7/21/2020,BR-01,1,0,14,DISP,SARU,,,S
7/21/2020,BR-01,1,0,15,DISP,DISP,,,S
7/21/2020,BR-01,1,0,16,SARU,,,,S
7/21/2020,BR-01,1,0,17,SARU,,,,S
7/21/2020,BR-01,1,0,18,NONE,LITTER,,,S
7/21/2020,BR-01,1,0,19,SARU,,,,S
7/21/2020,BR-01,1,0,20,SARU,,,,S
7/21/2020,BR-01,1,0,21,SARU,LITTER,,,S
7/21/2020,BR-01,1,0,22,SARU,,,,S
7/21/2020,BR-01,1,0,23,SARU,,,,S
7/21/2020,BR-01,1,0,24,DISP,,,,S
7/21/2020,BR-01,1,0,25,NONE,LITTER,,,S
7/21/2020,BR-01,1,0,26,DISP,,,,S
7/21/2020,BR-01,1,0,27,SARU,,,,S
7/21/2020,BR-01,1,0,28,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,29,SARU,LITTER,,,S
7/21/2020,BR-01,1,0,30,ATRIPLEX,,,,S
7/21/2020,BR-01,1,0,31,DISP,ATRIPLEX,LITTER,,S
7/21/2020,BR-01,1,0,32,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,1,0,33,ATRIPLEX,,,,S
7/21/2020,BR-01,1,0,34,DISP,ATRIPLEX,,,S
7/21/2020,BR-01,1,0,35,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,1,0,36,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,37,ATRIPLEX,DISP,LITTER,,S
7/21/2020,BR-01,1,0,38,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,39,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,40,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,41,DISP,,,,S
7/21/2020,BR-01,1,0,42,DISP,,,,S
7/21/2020,BR-01,1,0,43,DISP,,,,S
7/21/2020,BR-01,1,0,44,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,45,DISP,LITTER,,,S
7/21/2020,BR-01,1,0,46,DISP,,,,S
7/21/2020,BR-01,1,0,47,POLYGONUM,ATRIPLEX,,,S
7/21/2020,BR-01,1,0,48,ATRIPLEX,,,,S
7/21/2020,BR-01,1,0,49,DISP,,,,S
7/21/2020,BR-01,1,0,50,DISP,ATRIPLEX,,,S
7/21/2020,BR-01,2,120,1,NONE,,,,S
7/21/2020,BR-01,2,120,2,NONE,,,,S
7/21/2020,BR-01,2,120,3,SARU,,,,S
7/21/2020,BR-01,2,120,4,ATRIPLEX,,,,S
7/21/2020,BR-01,2,120,5,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,2,120,6,ATRIPLEX,,,,S
7/21/2020,BR-01,2,120,7,SARU,,,,S
7/21/2020,BR-01,2,120,8,DISP,,,,S
7/21/2020,BR-01,2,120,9,NONE,LITTER,,,S
7/21/2020,BR-01,2,120,10,NONE,,,,S
7/21/2020,BR-01,2,120,11,NONE,,,,S
7/21/2020,BR-01,2,120,12,SARU,,,,S
7/21/2020,BR-01,2,120,13,ATRIPLEX,SARU,,,S
7/21/2020,BR-01,2,120,14,NONE,,,,AD
7/21/2020,BR-01,2,120,15,NONE,LITTER,,,S
7/21/2020,BR-01,2,120,16,SARU,,,,S
7/21/2020,BR-01,2,120,17,SARU,,,,S
7/21/2020,BR-01,2,120,18,SARU,,,,S
7/21/2020,BR-01,2,120,19,SARU,,,,S
7/21/2020,BR-01,2,120,20,NONE,,,,S
7/21/2020,BR-01,2,120,21,NONE,LITTER,,,S
7/21/2020,BR-01,2,120,22,NONE,LITTER,,,S
7/21/2020,BR-01,2,120,23,ATRIPLEX,SARU,,,S
7/21/2020,BR-01,2,120,24,NONE,LITTER,,,S
