date,site_id,line,direction,point,top_layer,code_1,code_2,code_3,soil_surface
7/21/2020,BR-01,2,120,25,SARU,,,,S
7/21/2020,BR-01,2,120,26,NONE,,,,S
7/21/2020,BR-01,2,120,27,NONE,,,,S
7/21/2020,BR-01,2,120,28,SARU,,,,S
7/21/2020,BR-01,2,120,29,SARU,,,,S
7/21/2020,BR-01,2,120,30,NONE,,,,S
7/21/2020,BR-01,2,120,31,ATRIPLEX,,,,S
7/21/2020,BR-01,2,120,32,NONE,,,,S
7/21/2020,BR-01,2,120,33,SARU,,,,S
7/21/2020,BR-01,2,120,34,NONE,,,,S
7/21/2020,BR-01,2,120,35,SARU,LITTER,,,S
7/21/2020,BR-01,2,120,36,NONE,,,,S
7/21/2020,BR-01,2,120,37,SARU,,,,S
7/21/2020,BR-01,2,120,38,SARU,,,,S
7/21/2020,BR-01,2,120,39,SARU,LITTER,,,S
7/21/2020,BR-01,2,120,40,SARU,,,,S
7/21/2020,BR-01,2,120,41,NONE,,,,S
7/21/2020,BR-01,2,120,42,NONE,,,,S
7/21/2020,BR-01,2,120,43,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,2,120,44,SARU,,,,S
7/21/2020,BR-01,2,120,45,SARU,,,,S
7/21/2020,BR-01,2,120,46,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,2,120,47,ATRIPLEX,SARU,,,S
7/21/2020,BR-01,2,120,48,SARU,,,,S
7/21/2020,BR-01,2,120,49,SARU,,,,S
7/21/2020,BR-01,2,120,50,SARU,LITTER,,,S
7/21/2020,BR-01,3,240,1,SARU,LITTER,,,S
7/21/2020,BR-01,3,240,2,NOINE,,,,S
7/21/2020,BR-01,3,240,3,SARU,,,,S
7/21/2020,BR-01,3,240,4,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,5,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,6,SARU,,,,S
7/21/2020,BR-01,3,240,7,SARU,LITTER,,,S
7/21/2020,BR-01,3,240,8,SARU,,,,S
7/21/2020,BR-01,3,240,9,DISP,SARU,,,S
7/21/2020,BR-01,3,240,10,SARU,,,,S
7/21/2020,BR-01,3,240,11,NONE,,,,S
7/21/2020,BR-01,3,240,12,SARU,,,,S
7/21/2020,BR-01,3,240,13,DISP,,,,S
7/21/2020,BR-01,3,240,14,SARU,,,,S
7/21/2020,BR-01,3,240,15,SARU,,,,S
7/21/2020,BR-01,3,240,16,SARU,,,,S
7/21/2020,BR-01,3,240,17,ATRIPLEX,LITTER,,,S
7/21/2020,BR-01,3,240,18,NONE,,,,S
7/21/2020,BR-01,3,240,19,SARU,,,,S
7/21/2020,BR-01,3,240,20,NONE,,,,S
7/21/2020,BR-01,3,240,21,SARU,,,,S
7/21/2020,BR-01,3,240,22,NONE,,,,S
7/21/2020,BR-01,3,240,23,DISP,SARU,,,S
7/21/2020,BR-01,3,240,24,NONE,,,,S
7/21/2020,BR-01,3,240,25,DISP,SARU,,,S
7/21/2020,BR-01,3,240,26,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,27,NONE,,,,S
7/21/2020,BR-01,3,240,28,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,29,DISP,,,,S
7/21/2020,BR-01,3,240,30,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,31,NONE,,,,S
7/21/2020,BR-01,3,240,32,DISP,SARU,LITTER,,S
7/21/2020,BR-01,3,240,33,ATRIPLEX,SARU,,,S
7/21/2020,BR-01,3,240,34,SARU,,,,S
7/21/2020,BR-01,3,240,35,SARU,,,,S
7/21/2020,BR-01,3,240,36,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,37,ATRIPLEX,,,,S
7/21/2020,BR-01,3,240,38,SARU,,,,S
7/21/2020,BR-01,3,240,39,SARU,,,,S
7/21/2020,BR-01,3,240,40,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,41,DISP,SARU,,,S
7/21/2020,BR-01,3,240,42,DISP,SARU,,,S
7/21/2020,BR-01,3,240,43,NONE,,,,S
7/21/2020,BR-01,3,240,44,DISP,LITTER,,,S
7/21/2020,BR-01,3,240,45,NONE,LITTER,,,S
7/21/2020,BR-01,3,240,46,DISP,LITTER,,,S
7/21/2020,BR-01,3,240,47,DISP,LITTER,,,S
7/21/2020,BR-01,3,240,48,SARU,,,,S
7/21/2020,BR-01,3,240,49,DISP,SARU,,,S
7/21/2020,BR-01,3,240,50,SARU,,,,S
8/11/2020,BR-02,1,0,1,NONE,,,,S
8/11/2020,BR-02,1,0,2,DISP,,,,S
8/11/2020,BR-02,1,0,3,DISP,SARU,,,S
8/11/2020,BR-02,1,0,4,DISP,,,,S
8/11/2020,BR-02,1,0,5,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,6,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,7,NONE,,,,S
8/11/2020,BR-02,1,0,8,DISP,SARU,,,S
8/11/2020,BR-02,1,0,9,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,10,DISP,,,,S
8/11/2020,BR-02,1,0,11,NONE,,,,S
8/11/2020,BR-02,1,0,12,DISP,,,,S
8/11/2020,BR-02,1,0,13,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,14,DISP,,,,S
8/11/2020,BR-02,1,0,15,DISP,,,,S
8/11/2020,BR-02,1,0,16,NONE,,,,S
8/11/2020,BR-02,1,0,17,DISP,,,,S
8/11/2020,BR-02,1,0,18,DISP,,,,S
8/11/2020,BR-02,1,0,19,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,20,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,21,DISP,,,,S
8/11/2020,BR-02,1,0,22,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,23,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,24,NONE,,,,S
8/11/2020,BR-02,1,0,25,DISP,,,,S
8/11/2020,BR-02,1,0,26,NONE,LITTER,,,S
8/11/2020,BR-02,1,0,27,DISP,,,,S
8/11/2020,BR-02,1,0,28,DISP,,,,S
8/11/2020,BR-02,1,0,29,DISP,SARU,,,S
8/11/2020,BR-02,1,0,30,DISP,SARU,,,S
8/11/2020,BR-02,1,0,31,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,32,DISP,SARU,,,S
8/11/2020,BR-02,1,0,33,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,34,DISP,,,,S
8/11/2020,BR-02,1,0,35,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,36,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,37,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,38,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,39,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,40,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,41,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,42,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,43,PHRAG,DISP,LITTER,,S
8/11/2020,BR-02,1,0,44,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,45,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,46,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,47,DISP,,,,S
8/11/2020,BR-02,1,0,48,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,49,DISP,LITTER,,,S
8/11/2020,BR-02,1,0,50,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,1,DISP,,,,S
8/11/2020,BR-02,2,120,2,DISP,,,,S
8/11/2020,BR-02,2,120,3,DISP,,,,S
8/11/2020,BR-02,2,120,4,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,5,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,6,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,7,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,8,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,9,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,10,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,11,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,12,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,13,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,14,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,15,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,16,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,17,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,18,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,19,NONE,LITTER,,,S
8/11/2020,BR-02,2,120,20,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,21,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,22,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,23,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,24,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,25,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,26,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,27,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,28,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,29,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,30,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,31,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,32,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,33,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,34,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,35,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,36,NONE,LITTER,,,S
8/11/2020,BR-02,2,120,37,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,38,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,39,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,40,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,41,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,42,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,43,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,44,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,45,NONE,LITTER,,,S
8/11/2020,BR-02,2,120,46,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,47,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,48,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,49,DISP,LITTER,,,S
8/11/2020,BR-02,2,120,50,DISP,LITTER,,,S
8/11/2020,BR-02,3,240,1,SARU,,,,S
8/11/2020,BR-02,3,240,2,DISP,LITTER,,,S
8/11/2020,BR-02,3,240,3,DISP,,,,S
8/11/2020,BR-02,3,240,4,DISP,,,,S
8/11/2020,BR-02,3,240,5,NONE,LITTER,,,S
8/11/2020,BR-02,3,240,6,SARU,LITTER,,,S
8/11/2020,BR-02,3,240,7,SARU,,,,S
8/11/2020,BR-02,3,240,8,DISP,,,,S
8/11/2020,BR-02,3,240,9,SARU,LITTER,,,S
8/11/2020,BR-02,3,240,10,SARU,,,,S
8/11/2020,BR-02,3,240,11,NONE,,,,S
8/11/2020,BR-02,3,240,12,SARU,,,,S
8/11/2020,BR-02,3,240,13,NONE,,,,S
8/11/2020,BR-02,3,240,14,SARU,,,,S
8/11/2020,BR-02,3,240,15,SARU,,,,S
8/11/2020,BR-02,3,240,16,NONE,,,,S
8/11/2020,BR-02,3,240,17,NONE,,,,S
8/11/2020,BR-02,3,240,18,NONE,,,,S
8/11/2020,BR-02,3,240,19,SARU,,,,S
8/11/2020,BR-02,3,240,20,NONE,,,,S
8/11/2020,BR-02,3,240,21,NONE,,,,S
8/11/2020,BR-02,3,240,22,NONE,,,,S
8/11/2020,BR-02,3,240,23,NONE,,,,S
8/11/2020,BR-02,3,240,24,SARU,,,,S
8/11/2020,BR-02,3,240,25,NONE,,,,S
8/11/2020,BR-02,3,240,26,SARU,,,,S
8/11/2020,BR-02,3,240,27,NONE,,,,S
8/11/2020,BR-02,3,240,28,SARU,LITTER,,,S
8/11/2020,BR-02,3,240,29,SARU,,,,S
8/11/2020,BR-02,3,240,30,NONE,,,,S
8/11/2020,BR-02,3,240,31,NONE,,,,S
8/11/2020,BR-02,3,240,32,SARU,,,,S
8/11/2020,BR-02,3,240,33,SARU,,,,S
8/11/2020,BR-02,3,240,34,NONE,,,,S
8/11/2020,BR-02,3,240,35,SARU,LITTER,,,S
8/11/2020,BR-02,3,240,36,NONE,,,,S
8/11/2020,BR-02,3,240,37,NONE,,,,S
8/11/2020,BR-02,3,240,38,NONE,,,,S
8/11/2020,BR-02,3,240,39,NONE,,,,S
8/11/2020,BR-02,3,240,40,NONE,,,,S
8/11/2020,BR-02,3,240,41,SARU,,,,S
8/11/2020,BR-02,3,240,42,NONE,,,,S
8/11/2020,BR-02,3,240,43,NONE,LITTER,,,S
8/11/2020,BR-02,3,240,44,NONE,,,,S
8/11/2020,BR-02,3,240,45,SARU,,,,S
8/11/2020,BR-02,3,240,46,NONE,,,,S
8/11/2020,BR-02,3,240,47,SARU,,,,S
8/11/2020,BR-02,3,240,48,NONE,,,,S
8/11/2020,BR-02,3,240,49,NONE,,,,S
8/11/2020,BR-02,3,240,50,SARU,,,,S
9/9/2020,BR-03,1,0,1,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,2,DISP,PHRAG,LITTER,,S
9/9/2020,BR-03,1,0,3,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,4,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,5,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,6,PHRAG,LITTER,,,S
9/9/2020,BR-03,1,0,7,PHRAG,LITTER,,,S
9/9/2020,BR-03,1,0,8,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,9,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,10,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,11,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,12,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,13,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,14,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,15,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,16,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,17,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,18,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,19,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,20,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,21,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,22,PHRAG,LITTER,,,S
9/9/2020,BR-03,1,0,23,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,24,PHRAG,LITTER,,,S
9/9/2020,BR-03,1,0,25,PHRAG,LITTER,,,S
9/9/2020,BR-03,1,0,26,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,27,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,28,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,29,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,30,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,31,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,32,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,33,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,34,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,35,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,36,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,37,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,38,DISPNONE,LITTER,,,S
9/9/2020,BR-03,1,0,39,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,40,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,41,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,42,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,43,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,44,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,45,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,46,NONE,LITTER,,,S
9/9/2020,BR-03,1,0,47,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,48,DISP,LITTER,,,S
9/9/2020,BR-03,1,0,49,PHRAG,LITTER,,,S
9/9/2020,BR-03,1,0,50,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,1,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,2,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,3,PHRAG,LITTER,,,S
9/9/2020,BR-03,2,120,4,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,5,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,6,PHRAG,LITTER,,,S
9/9/2020,BR-03,2,120,7,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,8,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,9,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,10,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,11,PHRAG,DISP,LITTER,,S
9/9/2020,BR-03,2,120,12,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,13,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,14,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,15,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,16,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,17,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,18,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,19,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,20,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,21,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,22,NONE,,,,AD
9/9/2020,BR-03,2,120,23,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,24,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,25,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,26,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,27,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,28,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,29,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,30,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,31,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,32,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,33,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,34,PHRAG,DISP,LITTER,,S
9/9/2020,BR-03,2,120,35,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,36,DISP,LITTER,,,S
9/9/2020,BR-03,2,120,37,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,38,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,39,PHRAG,LITTER,,,S
9/9/2020,BR-03,2,120,40,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,41,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,42,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,43,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,44,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,45,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,46,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,47,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,48,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,49,NONE,LITTER,,,S
9/9/2020,BR-03,2,120,50,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,1,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,2,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,3,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,4,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,5,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,6,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,7,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,8,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,9,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,10,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,11,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,12,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,13,DISIP,LITTER,,,S
9/9/2020,BR-03,3,240,14,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,15,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,16,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,17,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,18,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,19,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,20,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,21,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,22,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,23,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,24,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,25,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,26,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,27,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,28,SARU,LITTER,,,S
9/9/2020,BR-03,3,240,29,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,30,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,31,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,32,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,33,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,34,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,35,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,36,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,37,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,38,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,39,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,40,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,41,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,42,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,43,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,44,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,45,NONE,LITTER,,,S
9/9/2020,BR-03,3,240,46,SARU,DISP,LITTER,,S
9/9/2020,BR-03,3,240,47,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,48,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,49,DISP,LITTER,,,S
9/9/2020,BR-03,3,240,50,DISP,LITTER,,,S
8/28/2020,FABA-01,1,0,1,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,2,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,3,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,4,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,5,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,6,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,7,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,8,NONE,LITTER,,,S
8/28/2020,FABA-01,1,0,9,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,10,NONE,LITTER,,,S
8/28/2020,FABA-01,1,0,11,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,12,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,13,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,14,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,15,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,16,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,17,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,18,NONE,LITTER,,,S
8/28/2020,FABA-01,1,0,19,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,20,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,21,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,22,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,23,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,24,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,25,TYPHA,LITTER,,,S
8/28/2020,FABA-01,1,0,26,TYPHA,LITTER,,,S
